id,id_equipo,id_tanque,fecha,hora,volumen,temperatura,codigo,baja,vbat1,vbat2,fuel_level_dmm,water_level_dmm,water_volume_lts,tank_site_id
457743,248,423,2018-08-09,01:09:19,0005915.680,13.1,V1,0,060,291,00008316,00000000,00000000,2
457744,248,429,2018-08-09,01:14:14,0006898.300,15.4,V1,0,066,294,00009721,00000000,00000000,8
457745,248,423,2018-08-09,01:15:11,0005878.258,13.1,V1,0,060,292,00008272,00000000,00000000,2
38876,421,933,2018-08-09,01:21:44,0001354.790,16.0,N2,0,060,293,00007699,00000016,0003.536,1
38877,421,933,2018-08-09,01:31:33,0001354.648,16.0,N2,0,060,293,00007698,00000016,0003.536,1
38878,421,933,2018-08-09,01:41:21,0001354.648,15.9,N2,0,060,293,00007698,00000016,0003.536,1
61641,159,187,2018-08-09,01:30:08,0014479.440,16.9,V1,0,060,285,00010598,00000000,0000.000,2
61642,159,187,2018-08-09,01:31:07,0014454.520,16.9,V1,0,060,286,00010584,00000000,0000.000,2
61643,159,187,2018-08-09,01:33:04,0014433.160,16.9,V1,0,060,285,00010572,00000000,0000.000,2
109722,477,1013,2018-08-09,01:36:35,0004389.584,14.4,V1,0,066,240,00005784,00000000,0000.000,4
109723,477,1013,2018-08-09,01:37:34,0004384.254,14.4,V1,0,066,239,00005779,00000000,0000.000,4
109724,477,1013,2018-08-09,01:38:34,0004383.188,14.4,V1,0,066,240,00005778,00000000,0000.000,4
109725,477,1010,2018-08-09,01:39:18,0009463.275,13.8,V1,0,066,268,00010119,00000000,0000.000,1
109726,477,1013,2018-08-09,01:39:33,0004384.254,14.4,V1,0,066,239,00005779,00000000,0000.000,4
109727,477,1010,2018-08-09,01:40:17,0009458.375,13.8,V1,0,066,268,00010115,00000000,0000.000,1
38879,421,933,2018-08-09,01:51:10,0001354.648,15.9,N2,0,060,293,00007698,00000016,0003.536,1
61644,159,187,2018-08-09,01:34:03,0014433.160,16.9,V1,0,060,286,00010572,00000000,0000.000,2
61645,159,187,2018-08-09,01:35:02,0014433.160,16.9,V1,0,060,285,00010572,00000000,0000.000,2
61646,159,189,2018-08-09,01:43:44,0003999.880,18.4,V1,0,061,293,00005517,00000000,0000.000,4
109728,477,1010,2018-08-09,01:41:16,0009458.375,13.8,V1,0,065,268,00010115,00000000,0000.000,1
109729,477,1010,2018-08-09,01:42:15,0009458.375,13.8,V1,0,066,268,00010115,00000000,0000.000,1
208821,220,400,2018-08-09,01:11:08,0043485.840,8.9,N1,0,060,293,00022402,00000000,0000.000,1
208822,220,400,2018-08-09,01:12:07,0043485.840,8.9,N1,0,060,293,00022402,00000000,0000.000,1
208823,220,400,2018-08-09,01:13:06,0043485.840,8.9,N1,0,060,293,00022402,00000000,0000.000,1
25872,227,566,2018-08-09,01:45:17,0014033.128,9.8,N1,0,060,281,00009488,00000000,00000000,1
208824,220,400,2018-08-09,01:14:05,0043485.840,8.9,N1,0,060,293,00022402,00000000,0000.000,1
208825,220,400,2018-08-09,01:15:04,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208826,220,400,2018-08-09,01:16:02,0043485.840,8.9,N1,0,060,293,00022402,00000000,0000.000,1
208827,220,400,2018-08-09,01:17:01,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208828,220,400,2018-08-09,01:18:00,0043485.840,8.9,N1,0,060,293,00022402,00000000,0000.000,1
208829,220,400,2018-08-09,01:19:58,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
198076,143,147,2018-08-09,01:30:00,0005602.100,15.7,N1,0,060,221,00006706,00000000,00000000,2
198077,143,152,2018-08-09,01:30:00,0008779.320,15.5,N1,0,060,221,00009141,00000000,00000000,3
198078,143,151,2018-08-09,01:30:00,0004282.900,16.3,N1,0,060,221,00004968,00000000,00000000,4
208830,220,400,2018-08-09,01:20:57,0043485.840,8.9,N1,0,060,293,00022402,00000000,0000.000,1
208831,220,400,2018-08-09,01:21:56,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208832,220,400,2018-08-09,01:22:55,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208833,220,400,2018-08-09,01:23:53,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208834,220,400,2018-08-09,01:24:52,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
198079,143,153,2018-08-09,01:30:00,0000633.200,16.0,N1,0,060,221,00001080,00000000,00000000,5
198080,143,154,2018-08-09,01:30:00,0008697.690,15.7,N1,0,060,221,00009243,00000000,00000000,6
198081,143,155,2018-08-09,01:30:00,0000496.640,17.4,N1,0,060,221,00000413,00000000,00000000,7
198082,143,146,2018-08-09,01:30:00,0000823.950,17.0,N1,0,060,221,00001006,00000000,00000000,1
198083,143,151,2018-08-09,02:00:00,0004282.900,16.2,N1,0,060,221,00004968,00000000,00000000,4
208835,220,400,2018-08-09,01:25:51,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208836,220,400,2018-08-09,01:26:50,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208837,220,400,2018-08-09,01:27:49,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208838,220,400,2018-08-09,01:28:48,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208839,220,400,2018-08-09,01:29:47,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
198084,143,153,2018-08-09,02:00:00,0000633.200,16.0,N1,0,060,221,00001080,00000000,00000000,5
198085,143,154,2018-08-09,02:00:00,0008697.690,15.6,N1,0,060,221,00009243,00000000,00000000,6
198086,143,155,2018-08-09,02:00:00,0000496.640,17.3,N1,0,060,221,00000413,00000000,00000000,7
198087,143,146,2018-08-09,02:00:00,0000823.950,17.0,N1,0,060,221,00001006,00000000,00000000,1
198088,143,147,2018-08-09,02:00:00,0005602.100,15.7,N1,0,060,221,00006706,00000000,00000000,2
208840,220,400,2018-08-09,01:30:45,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208841,220,400,2018-08-09,01:31:44,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208842,220,400,2018-08-09,01:32:43,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208843,220,400,2018-08-09,01:33:42,0043483.920,8.9,N1,0,060,294,00022401,00000000,0000.000,1
208844,220,400,2018-08-09,01:34:41,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
198089,143,152,2018-08-09,02:00:00,0008779.320,15.5,N1,0,060,221,00009141,00000000,00000000,3
130394,429,988,2018-08-09,01:14:38,0007508.200,17.7,V1,0,060,291,00008501,00000000,0000.000,3
130395,429,988,2018-08-09,01:15:37,0007489.000,17.7,V1,0,060,291,00008485,00000000,0000.000,3
130396,429,988,2018-08-09,01:16:35,0007486.600,17.7,V1,0,060,291,00008483,00000000,0000.000,3
130397,429,988,2018-08-09,01:17:34,0007486.600,17.7,V1,0,060,291,00008483,00000000,0000.000,3
38880,421,933,2018-08-09,02:01:57,0001354.506,15.8,N2,0,060,293,00007697,00000016,0003.536,1
208845,220,400,2018-08-09,01:35:40,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
38881,421,933,2018-08-09,02:11:46,0001354.506,15.7,N2,0,060,293,00007697,00000016,0003.536,1
208846,220,400,2018-08-09,01:36:39,0043483.920,8.8,N1,0,060,293,00022401,00000000,0000.000,1
10135,501,1087,2018-08-09,01:02:55,0011610.000,14.0,F1,0,061,296,00011610,00000000,0000.000,1
10136,501,1087,2018-08-09,01:32:21,0011607.000,13.9,F1,0,061,296,00011607,00000000,0000.000,1
208847,220,400,2018-08-09,01:37:38,0043483.920,8.9,N1,0,060,293,00022401,00000000,0000.000,1
208848,220,400,2018-08-09,01:38:36,0043483.920,8.9,N1,0,060,294,00022401,00000000,0000.000,1
208849,220,400,2018-08-09,01:39:35,0043482.000,8.8,N1,0,060,294,00022400,00000000,0000.000,1
130398,429,988,2018-08-09,01:18:33,0007486.600,17.8,V1,0,060,291,00008483,00000000,0000.000,3
130399,429,988,2018-08-09,01:43:05,0007475.800,17.7,V1,0,060,291,00008474,00000000,0000.000,3
130400,429,988,2018-08-09,01:44:03,0007456.600,17.7,V1,0,060,291,00008458,00000000,0000.000,3
130401,429,988,2018-08-09,01:45:02,0007436.200,17.8,V1,0,060,291,00008441,00000000,0000.000,3
130402,429,988,2018-08-09,01:46:01,0007417.000,17.8,V1,0,060,291,00008425,00000000,0000.000,3
208850,220,400,2018-08-09,01:40:34,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
208851,220,400,2018-08-09,01:41:33,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
208852,220,400,2018-08-09,01:42:32,0043483.920,8.8,N1,0,060,293,00022401,00000000,0000.000,1
208853,220,400,2018-08-09,01:43:31,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
208854,220,400,2018-08-09,01:44:30,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
130403,429,988,2018-08-09,01:47:00,0007397.800,17.8,V1,0,060,291,00008409,00000000,0000.000,3
130404,429,988,2018-08-09,01:47:59,0007388.200,17.7,V1,0,060,291,00008401,00000000,0000.000,3
130405,429,988,2018-08-09,01:48:58,0007388.200,17.7,V1,0,060,291,00008401,00000000,0000.000,3
130406,429,988,2018-08-09,01:49:57,0007388.200,17.7,V1,0,060,291,00008401,00000000,0000.000,3
130407,429,990,2018-08-09,02:00:10,0000842.654,19.4,N1,0,060,291,00001829,00000000,0000.000,5
208855,220,400,2018-08-09,01:45:28,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
208856,220,400,2018-08-09,01:46:27,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
208857,220,400,2018-08-09,01:47:26,0043482.000,8.8,N1,0,060,294,00022400,00000000,0000.000,1
208858,220,400,2018-08-09,01:48:25,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
208859,220,400,2018-08-09,01:49:24,0043482.000,8.8,N1,0,060,294,00022400,00000000,0000.000,1
21940,479,1028,2018-08-09,01:30:00,0032883.160,8.0,N0,0,068,341,00002120,00000000,0000.000,2
21941,479,1027,2018-08-09,01:31:10,0025068.964,8.0,N1,0,067,277,00001689,00000000,0000.000,1
21942,479,1029,2018-08-09,01:31:40,0000256.200,8.5,N1,0,061,298,00000700,00000000,0000.000,3
21943,479,1028,2018-08-09,02:00:26,0032883.160,8.0,N0,0,068,341,00002120,00000000,0000.000,2
21944,479,1027,2018-08-09,02:01:19,0025051.723,8.0,N1,0,067,275,00001688,00000000,0000.000,1
208860,220,400,2018-08-09,01:50:23,0043482.000,8.8,N1,0,060,294,00022400,00000000,0000.000,1
208861,220,400,2018-08-09,01:51:22,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
208862,220,400,2018-08-09,01:52:21,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
208863,220,400,2018-08-09,01:53:19,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
74991,374,873,2018-08-09,01:30:00,0000000.988,4.8,N0,0,061,283,00000000,00000000,00000000,1
74992,374,874,2018-08-09,01:30:00,0013316.250,9.7,N1,0,061,287,00010596,00000000,00000000,2
74993,374,874,2018-08-09,02:00:00,0013314.500,9.6,N1,0,061,287,00010595,00000000,00000000,2
208864,220,400,2018-08-09,01:54:18,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
130408,429,989,2018-08-09,02:01:32,0007053.000,18.9,N1,0,060,292,00008120,00000000,0000.000,4
130409,429,988,2018-08-09,02:01:43,0007388.200,17.8,N1,0,060,291,00008401,00000000,0000.000,3
130410,429,987,2018-08-09,02:02:19,0003167.000,18.4,N1,0,060,291,00004593,00000000,0000.000,2
130411,429,986,2018-08-09,02:02:51,0005299.950,19.3,N1,0,060,291,00007018,00000000,0000.000,1
130412,429,988,2018-08-09,02:09:34,0007372.600,17.7,V1,0,060,291,00008388,00000000,0000.000,3
74994,374,873,2018-08-09,02:00:00,0000000.988,4.6,N0,0,061,283,00000000,00000000,00000000,1
130413,429,988,2018-08-09,02:10:33,0007353.400,17.8,V1,0,060,291,00008372,00000000,0000.000,3
130414,429,988,2018-08-09,02:11:32,0007334.200,17.8,V1,0,060,291,00008356,00000000,0000.000,3
130415,429,988,2018-08-09,02:12:30,0007315.000,17.8,V1,0,060,291,00008340,00000000,0000.000,3
208865,220,400,2018-08-09,01:55:17,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
208866,220,400,2018-08-09,01:56:16,0043480.080,8.8,N1,0,060,293,00022399,00000000,0000.000,1
208867,220,400,2018-08-09,01:57:15,0043482.000,8.8,N1,0,060,294,00022400,00000000,0000.000,1
208868,220,400,2018-08-09,01:58:14,0043482.000,8.8,N1,0,060,294,00022400,00000000,0000.000,1
208869,220,400,2018-08-09,01:59:13,0043480.080,8.8,N1,0,060,293,00022399,00000000,0000.000,1
109730,477,1014,2018-08-09,02:00:47,0002029.506,14.1,N1,0,066,290,00003371,00000000,0000.000,5
109731,477,1011,2018-08-09,02:00:49,0007363.000,16.3,N1,0,060,290,00008390,00000000,0000.000,2
109732,477,1010,2018-08-09,02:01:57,0009458.375,13.8,N1,0,066,268,00010115,00000000,0000.000,1
109733,477,1013,2018-08-09,02:02:12,0004384.254,14.4,N1,0,066,240,00005779,00000000,0000.000,4
208870,220,400,2018-08-09,02:00:12,0043482.000,8.8,N1,0,060,293,00022400,00000000,0000.000,1
208871,220,400,2018-08-09,02:01:10,0043480.080,8.8,N1,0,060,293,00022399,00000000,0000.000,1
208872,220,400,2018-08-09,02:02:09,0043480.080,8.8,N1,0,060,293,00022399,00000000,0000.000,1
208873,220,400,2018-08-09,02:03:08,0043472.400,8.8,N1,0,060,293,00022395,00000000,0000.000,1
208874,220,400,2018-08-09,02:03:08,0043472.400,8.8,V1,0,060,293,00022395,00000000,0000.000,1
208875,220,400,2018-08-09,02:04:07,0043426.320,8.8,N1,0,060,293,00022371,00000000,0000.000,1
208876,220,400,2018-08-09,02:04:07,0043426.320,8.8,V1,0,060,293,00022371,00000000,0000.000,1
208877,220,400,2018-08-09,02:05:06,0043378.320,8.8,N1,0,060,294,00022346,00000000,0000.000,1
208878,220,400,2018-08-09,02:05:06,0043378.320,8.8,V1,0,060,294,00022346,00000000,0000.000,1
208879,220,400,2018-08-09,02:06:05,0043330.320,8.8,N1,0,060,294,00022321,00000000,0000.000,1
6569,492,1072,2018-08-09,01:31:06,0025163.100,14.0,N1,0,069,202,00001668,00000000,0000.000,1
6570,492,1072,2018-08-09,02:01:45,0025125.950,14.0,N1,0,069,202,00001666,00000000,0000.000,1
30762,431,963,2018-08-09,02:01:58,0034482.822,16.5,N1,0,060,292,00020804,00000000,0000.000,1
208880,220,400,2018-08-09,02:06:05,0043330.320,8.8,V1,0,060,294,00022321,00000000,0000.000,1
208881,220,400,2018-08-09,02:07:04,0043280.300,8.8,N1,0,060,293,00022295,00000000,0000.000,1
208882,220,400,2018-08-09,02:07:04,0043280.300,8.8,V1,0,060,293,00022295,00000000,0000.000,1
208883,220,400,2018-08-09,02:08:02,0043231.800,8.8,N1,0,060,293,00022270,00000000,0000.000,1
208884,220,400,2018-08-09,02:08:02,0043231.800,8.8,V1,0,060,293,00022270,00000000,0000.000,1
208885,220,400,2018-08-09,02:09:01,0043202.700,8.8,N1,0,060,293,00022255,00000000,0000.000,1
208886,220,400,2018-08-09,02:09:01,0043202.700,8.8,V1,0,060,293,00022255,00000000,0000.000,1
208887,220,400,2018-08-09,02:10:00,0043202.700,8.8,N1,0,060,293,00022255,00000000,0000.000,1
208888,220,400,2018-08-09,02:10:00,0043202.700,8.8,V1,0,060,293,00022255,00000000,0000.000,1
208889,220,400,2018-08-09,02:10:59,0043202.700,8.8,V1,0,060,293,00022255,00000000,0000.000,1
3998,484,1037,2018-08-09,02:02:34,0003172.620,5.0,N1,0,060,268,00003677,00000000,0000.000,1
61647,159,187,2018-08-09,02:00:27,0014427.820,16.9,N1,0,060,285,00010569,00000000,0000.000,2
61648,159,179,2018-08-09,02:00:34,0013807.080,17.7,N1,0,060,272,00013896,00000000,0000.000,1
61649,159,189,2018-08-09,02:02:22,0003999.880,18.4,N1,0,061,293,00005517,00000000,0000.000,4
18331,434,983,2018-08-09,02:01:04,0010998.600,3.1,N1,0,061,291,00011583,00000000,0000.000,2
18332,434,982,2018-08-09,02:02:14,0022875.430,2.9,N1,0,061,291,00017193,00000000,0000.000,1
236856,357,768,2018-08-09,01:30:00,0011298.440,14.0,N1,0,060,335,00011049,00000000,00000000,6
236857,357,763,2018-08-09,01:30:00,0014281.240,12.9,N1,0,060,347,00013361,00000000,00000000,1
236858,357,764,2018-08-09,01:30:00,0012348.640,12.3,N1,0,060,350,00011995,00000000,00000000,2
236859,357,765,2018-08-09,01:30:00,0017045.200,13.0,N1,0,060,347,00015991,00000000,00000000,3
33648,455,971,2018-08-09,02:00:15,0013593.740,16.5,N1,0,061,299,00012626,00000000,0000.000,1
33649,455,973,2018-08-09,02:01:00,0022773.120,16.5,N1,0,061,291,00015352,00000000,0000.000,4
457746,248,426,2018-08-09,01:26:17,0012195.200,15.5,V1,0,065,321,00012033,00000000,00000000,5
457747,248,426,2018-08-09,01:27:16,0012146.820,15.5,V1,0,065,321,00011993,00000000,00000000,5
457748,248,426,2018-08-09,01:30:12,0011850.140,15.5,V1,0,065,321,00011749,00000000,00000000,5
457749,248,426,2018-08-09,01:37:03,0011692.760,15.5,V1,0,065,321,00011620,00000000,00000000,5
21444,481,1025,2018-08-09,01:30:09,0030563.184,11.6,N1,0,060,302,00015008,00000000,0000.000,1
21445,481,1025,2018-08-09,02:00:33,0030560.701,11.4,N1,0,060,302,00015007,00000000,0000.000,1
457750,248,426,2018-08-09,01:41:57,0011542.700,15.5,V1,0,065,322,00011497,00000000,00000000,5
457751,248,426,2018-08-09,01:43:54,0011436.340,15.5,V1,0,065,321,00011409,00000000,00000000,5
457752,248,426,2018-08-09,01:44:53,0011382.660,15.5,V1,0,065,321,00011365,00000000,00000000,5
457753,248,423,2018-08-09,01:45:30,0005857.650,13.1,V1,0,060,291,00008248,00000000,00000000,2
457754,248,426,2018-08-09,01:45:52,0011330.200,15.5,V1,0,065,321,00011322,00000000,00000000,5
236860,357,766,2018-08-09,01:30:00,0015581.460,13.2,N1,0,060,307,00014784,00000000,00000000,4
236861,357,767,2018-08-09,01:30:00,0012224.420,13.6,N1,0,060,346,00011767,00000000,00000000,5
236862,357,765,2018-08-09,01:55:30,0017035.660,13.0,V1,0,060,346,00015982,00000000,00000000,3
236863,357,767,2018-08-09,02:00:00,0012224.420,13.6,N1,0,060,346,00011767,00000000,00000000,5
236864,357,768,2018-08-09,02:00:00,0011289.780,14.0,N1,0,060,335,00011042,00000000,00000000,6
236865,357,763,2018-08-09,02:00:00,0014281.240,12.9,N1,0,060,347,00013361,00000000,00000000,1
236866,357,764,2018-08-09,02:00:00,0012348.640,12.3,N1,0,060,350,00011995,00000000,00000000,2
236867,357,765,2018-08-09,02:00:00,0017035.660,13.0,N1,0,060,346,00015982,00000000,00000000,3
236868,357,766,2018-08-09,02:00:00,0015581.460,13.3,N1,0,060,306,00014784,00000000,00000000,4
457755,248,426,2018-08-09,01:46:50,0011285.060,15.5,V1,0,065,321,00011285,00000000,00000000,5
457756,248,423,2018-08-09,01:47:28,0005833.000,13.1,V1,0,060,291,00008219,00000000,00000000,2
457757,248,426,2018-08-09,01:54:40,0011263.100,15.5,V1,0,065,322,00011267,00000000,00000000,5
457758,248,426,2018-08-09,01:55:39,0011208.200,15.5,V1,0,065,322,00011222,00000000,00000000,5
457759,248,425,2018-08-09,01:56:03,0007114.620,15.8,V1,0,066,272,00008017,00000000,00000000,4
457760,248,426,2018-08-09,01:57:36,0011099.840,15.5,V1,0,065,321,00011134,00000000,00000000,5
457761,248,424,2018-08-09,02:00:00,0005690.856,15.0,N1,0,065,297,00006794,00000000,00000000,3
457762,248,425,2018-08-09,02:00:00,0007114.620,15.8,N1,0,065,271,00008017,00000000,00000000,4
457763,248,426,2018-08-09,02:00:00,0011099.840,15.5,V1,0,065,321,00011134,00000000,00000000,5
457764,248,427,2018-08-09,02:00:00,0011260.660,15.5,N1,0,066,270,00011002,00000000,00000000,6
457765,248,428,2018-08-09,02:00:00,0006343.550,15.0,N1,0,060,289,00009143,00000000,00000000,7
457766,248,429,2018-08-09,02:00:00,0006894.900,15.4,N1,0,066,293,00009717,00000000,00000000,8
457767,248,430,2018-08-09,02:00:00,0005037.269,12.4,N1,0,060,291,00007303,00000000,00000000,9
457768,248,422,2018-08-09,02:00:00,0006100.332,13.4,N1,0,025,284,00008510,00000000,00000000,1
457769,248,423,2018-08-09,02:00:00,0005824.500,13.1,N1,0,060,291,00008209,00000000,00000000,2
457770,248,426,2018-08-09,02:00:32,0010936.975,15.5,V1,0,065,321,00011003,00000000,00000000,5
457771,248,426,2018-08-09,02:01:31,0010884.368,15.5,V1,0,065,321,00010960,00000000,00000000,5
457772,248,426,2018-08-09,02:04:27,0010778.420,15.5,V1,0,065,321,00010873,00000000,00000000,5
457773,248,426,2018-08-09,02:08:22,0010470.980,15.5,V1,0,065,321,00010621,00000000,00000000,5
457774,248,426,2018-08-09,02:09:21,0010414.860,15.5,V1,0,065,321,00010575,00000000,00000000,5
24173,482,1026,2018-08-09,01:31:05,0021417.973,11.5,N1,0,060,302,00011271,00000000,0000.000,1
24174,482,1026,2018-08-09,02:01:29,0021415.490,11.4,N1,0,060,302,00011270,00000000,0000.000,1
66848,356,725,2018-08-09,01:32:29,0015386.714,16.8,N1,0,060,344,00015088,00000000,0000.000,5
66849,356,725,2018-08-09,02:02:01,0015386.714,16.8,N1,0,060,344,00015088,00000000,0000.000,5
1640,496,1117,2018-08-09,01:02:06,0010253.150,14.5,N1,0,061,309,00006620,00000000,0000.000,1
38882,421,933,2018-08-09,02:21:34,0001354.364,15.7,N2,0,060,293,00007696,00000016,0003.536,1
61650,159,187,2018-08-09,02:04:22,0014413.580,16.9,V1,0,060,286,00010561,00000000,0000.000,2
61651,159,187,2018-08-09,02:05:20,0014413.580,16.9,V1,0,060,286,00010561,00000000,0000.000,2
61652,159,187,2018-08-09,02:06:19,0014411.800,16.9,V1,0,060,285,00010560,00000000,0000.000,2
61653,159,187,2018-08-09,02:07:18,0014404.680,16.9,V1,0,060,286,00010556,00000000,0000.000,2
208890,220,400,2018-08-09,02:11:58,0043202.700,8.8,N1,0,060,293,00022255,00000000,0000.000,1
208891,220,400,2018-08-09,02:12:57,0043202.700,8.8,N1,0,060,293,00022255,00000000,0000.000,1
208892,220,400,2018-08-09,02:13:56,0043202.700,8.8,N1,0,060,293,00022255,00000000,0000.000,1
208893,220,400,2018-08-09,02:14:55,0043200.760,8.8,N1,0,060,293,00022254,00000000,0000.000,1
208894,220,400,2018-08-09,02:15:53,0043202.700,8.8,N1,0,060,293,00022255,00000000,0000.000,1
208895,220,400,2018-08-09,02:16:52,0043200.760,8.8,N1,0,060,294,00022254,00000000,0000.000,1
208896,220,400,2018-08-09,02:17:51,0043202.700,8.8,N1,0,060,293,00022255,00000000,0000.000,1
25873,227,566,2018-08-09,02:45:55,0014033.128,9.7,N1,0,060,281,00009488,00000000,00000000,1
208897,220,400,2018-08-09,02:18:50,0043200.760,8.8,N1,0,060,293,00022254,00000000,0000.000,1
208898,220,400,2018-08-09,02:19:49,0043202.700,8.8,N1,0,060,293,00022255,00000000,0000.000,1
208899,220,400,2018-08-09,02:20:48,0043200.760,8.8,N1,0,060,294,00022254,00000000,0000.000,1
208900,220,400,2018-08-09,02:21:47,0043202.700,8.8,N1,0,060,293,00022255,00000000,0000.000,1
208901,220,400,2018-08-09,02:22:45,0043200.760,8.8,N1,0,060,293,00022254,00000000,0000.000,1
198090,143,153,2018-08-09,02:30:00,0000633.200,15.9,N1,0,060,221,00001080,00000000,00000000,5
198091,143,154,2018-08-09,02:30:00,0008697.690,15.7,N1,0,060,221,00009243,00000000,00000000,6
